DocID,StoreCode,ProductItemCode,ProductCode,Date,ReturnFlag,Time,Quantity,Amount,DiscountAmount,ChangeCardFlag
29165,1839,M100277-82292034,M100277-82292,05.10.2024,0,1143,1,"909,08",0,0
29166,1801,M100277-82292034,M100277-82292,03.10.2024,0,2052,1,"909,08",0,0
29167,1688,M100277-82292034,M100277-82292,03.10.2024,0,1936,1,"909,08",0,0
29168,1556,M100277-82292034,M100277-82292,03.10.2024,0,2016,1,"909,08",0,0
29169,1882,M100277-82292034,M100277-82292,02.10.2024,0,1054,1,"909,08",0,0
29170,1706,M100277-82292034,M100277-82292,04.10.2024,0,1700,1,"909,08",0,0
29171,1843,M100277-82292034,M100277-82292,01.10.2024,0,2028,1,"909,08",0,0
29172,1686,M100277-82292034,M100277-82292,01.10.2024,0,1430,1,"909,08",0,0
29173,1666,M100277-82292034,M100277-82292,01.10.2024,0,2119,1,"909,08",0,0
29174,1820,M100277-82292034,M100277-82292,01.10.2024,0,1527,1,"909,08",0,0
29175,1643,M100277-82292034,M100277-82292,21.09.2024,0,1249,1,"909,08",0,0
29176,1580,M100277-82292034,M100277-82292,22.09.2024,0,1410,1,"909,08",0,0
29177,1673,M100277-82292034,M100277-82292,22.09.2024,0,1743,1,"909,08",0,0
29178,1913,M100277-82292034,M100277-82292,22.09.2024,0,1518,1,"909,08",0,0
29179,1651,M100277-82292034,M100277-82292,22.09.2024,0,1415,1,"909,08",0,0
29180,1894,M100277-82292034,M100277-82292,23.09.2024,0,1312,1,"909,08",0,0
29181,1908,M100277-82292034,M100277-82292,13.09.2024,0,2041,1,"909,08",0,0
29182,1695,M100277-82292034,M100277-82292,09.09.2024,0,2056,1,"909,08",0,0
29183,1911,M100277-82292034,M100277-82292,15.09.2024,0,1317,1,"909,08",0,0
29184,1754,M100277-82292034,M100277-82292,14.09.2024,0,1112,1,"909,08",0,0
29185,1825,M100277-82292034,M100277-82292,14.09.2024,0,1404,1,"909,08",0,0
29186,1687,M100277-82292034,M100277-82292,14.09.2024,0,1447,1,"909,08",0,0
29187,1766,M100277-82292034,M100277-82292,11.09.2024,0,1452,1,"909,08",0,0
29188,1507,M100277-82292034,M100277-82292,11.09.2024,0,1851,1,"909,08",0,0
29189,1817,M100277-82292034,M100277-82292,11.09.2024,0,1038,1,"909,08",0,0
29190,1507,M100277-82292034,M100277-82292,17.09.2024,0,1748,1,"909,08",0,0
29191,1652,M100277-82292034,M100277-82292,17.09.2024,0,1752,1,"909,08",0,0
29192,1668,M100277-82292034,M100277-82292,17.09.2024,0,1816,1,"909,08",0,0
29193,1501,M100277-82292034,M100277-82292,16.09.2024,0,1346,1,"909,08",0,0
29194,1777,M100277-82292034,M100277-82292,07.10.2024,0,2104,1,"909,08",0,0
29195,1666,M100277-82292034,M100277-82292,20.09.2024,0,1517,1,"909,08",0,0
29196,1822,M100277-82292034,M100277-82292,24.09.2024,0,1451,1,"909,08",0,0
29197,1812,M100277-82292034,M100277-82292,24.09.2024,0,1734,1,"909,08",0,0
29198,1844,M100277-82292034,M100277-82292,08.10.2024,0,1259,1,"909,08",0,0
29199,1854,M100277-82292034,M100277-82292,08.10.2024,0,1903,1,"909,08",0,0
29200,1871,M100277-82292034,M100277-82292,09.10.2024,0,1618,1,"909,08",0,0
29201,1850,M100277-82292034,M100277-82292,03.09.2024,0,1621,1,"909,08",0,0
29202,1938,M100277-82292034,M100277-82292,27.09.2024,0,1221,1,"909,08",0,0
29203,1581,M100277-82292034,M100277-82292,28.09.2024,0,1543,1,"909,08",0,0
29204,1814,M100277-82292034,M100277-82292,28.09.2024,0,1647,1,"909,08",0,1
29205,1674,M100277-82292034,M100277-82292,08.09.2024,0,1927,1,"909,08",0,0
29206,1814,M100277-82292034,M100277-82292,09.09.2024,0,1606,1,"909,08",0,0
29207,1567,M100277-82292034,M100277-82292,21.09.2024,0,1724,1,"909,08",0,0
29208,1634,M100277-82292034,M100277-82292,22.09.2024,0,1810,1,"909,08",0,0
29209,1588,M100277-82292034,M100277-82292,18.09.2024,0,1930,1,"909,08",0,0
29210,1814,M100277-82292034,M100277-82292,15.09.2024,0,1845,1,"909,08",0,0
29211,1922,M100277-82292034,M100277-82292,15.09.2024,0,1303,1,"909,08",0,0
29212,1585,M100277-82292034,M100277-82292,14.09.2024,0,1504,1,"909,08",0,0
29213,1837,M100277-82292034,M100277-82292,14.09.2024,0,1629,1,"909,08",0,0
29214,1748,M100277-82292034,M100277-82292,05.10.2024,0,1632,1,"909,08",0,0
29215,1929,M100277-82292034,M100277-82292,09.10.2024,0,1741,1,"909,08",0,1
29217,1860,M101437-86398042,M101437-86398,12.10.2024,0,1812,1,"909,08",0,0
29218,1714,M101437-86398042,M101437-86398,23.10.2024,0,2112,1,"909,08",0,0
29219,1706,M101437-86398042,M101437-86398,25.09.2024,0,2036,1,"909,08",0,0
29220,1766,M100277-86456026,M100277-86456,08.09.2024,0,1336,1,"909,08",0,0
29221,1525,M100277-86456026,M100277-86456,13.09.2024,0,1244,1,"909,08",0,0
29222,1581,M100277-86456026,M100277-86456,03.09.2024,0,2025,1,"909,08",0,0
29223,1524,M100277-86456026,M100277-86456,12.09.2024,0,1719,1,"909,08",0,0
29227,1918,M100277-82292034,M100277-82292,29.10.2024,0,1522,1,"818,17",0,0
29230,1570,M100277-82292034,M100277-82292,28.09.2024,0,1442,1,"818,17",0,0
29231,1813,M100277-82292034,M100277-82292,04.09.2024,0,2043,1,"818,17",0,0
29232,1576,M100277-82292034,M100277-82292,13.09.2024,0,2020,1,"818,17",0,0
29233,1572,M101225-88485043,M101225-88485,25.09.2024,0,2140,1,"1090,9",0,0
29234,1833,M101225-88485043,M101225-88485,11.09.2024,0,1255,1,"1090,9",0,1
29235,1674,M1010627-87795034,M1010627-87795,05.10.2024,0,1929,1,"1090,9",0,0
29236,1527,M101441-86391013,M101441-86391,28.09.2024,0,1142,1,"1090,9",0,0
29237,1636,M101441-86391013,M101441-86391,11.09.2024,0,1739,1,"1090,9",0,0
29238,1666,M101441-86391013,M101441-86391,10.09.2024,0,1728,1,"1090,9",0,0
29239,1760,M101441-86391013,M101441-86391,04.09.2024,0,1612,1,"1090,9",0,1
29240,1553,M101441-86391013,M101441-86391,16.10.2024,0,2044,1,"1090,9",0,0
29241,1618,M101441-86391013,M101441-86391,28.09.2024,0,1914,1,"1090,9",0,0
29242,1765,M101441-86391013,M101441-86391,08.10.2024,0,1255,1,"1090,9",0,0
29243,1934,M101441-86391013,M101441-86391,14.09.2024,0,1730,1,"1090,9",0,0
29244,1845,M101441-86391013,M101441-86391,07.10.2024,0,2013,1,"1090,9",0,0
29245,1505,M101441-86391013,M101441-86391,14.10.2024,0,1337,1,"1090,9",0,0
29246,1811,M1010627-87211044,M1010627-87211,03.10.2024,0,1544,1,"1090,9",0,0
29247,1631,M1010764-87752037,M1010764-87752,05.09.2024,0,1401,1,"1090,9",0,0
29248,1538,M1010600-87777035,M1010600-87777,22.09.2024,0,1711,1,"1090,9",0,0
29249,1660,M1010600-87777035,M1010600-87777,23.09.2024,0,1757,1,"1090,9",0,0
29250,1552,M1010600-87777035,M1010600-87777,28.09.2024,0,1646,1,"1090,9",0,0
29251,1570,M1010600-87777035,M1010600-87777,28.09.2024,0,1749,1,"1090,9",0,0
29252,1671,M1010600-87777035,M1010600-87777,07.10.2024,0,2126,1,"1090,9",0,0
29253,1521,M101225-80710050,M101225-80710,22.09.2024,0,1909,1,"1090,9",0,0
29254,1912,M101225-80710050,M101225-80710,21.09.2024,0,1433,1,"1090,9",0,0
29255,1861,M101225-80710050,M101225-80710,28.09.2024,0,2107,1,"1090,9",0,0
29256,1527,M101225-80710050,M101225-80710,06.09.2024,0,1713,1,"1090,9",0,0
29257,1848,M101225-80710050,M101225-80710,06.10.2024,0,1742,1,"1090,9",0,0
29258,1855,M101225-80710050,M101225-80710,02.09.2024,0,1917,1,"1090,9",0,0
29259,1674,M101225-80710050,M101225-80710,23.09.2024,0,1307,1,"1090,9",0,0
29260,1710,M101225-80710050,M101225-80710,13.09.2024,0,2048,1,"1090,9",0,0
29261,1680,M101225-80710050,M101225-80710,01.10.2024,0,1624,1,"1090,9",0,0
29262,1686,M101225-80710050,M101225-80710,18.09.2024,0,1643,1,"1090,9",0,0
29263,1670,M101225-80710050,M101225-80710,25.09.2024,0,1319,1,"1090,9",0,0
29264,1570,M101225-80710050,M101225-80710,05.10.2024,0,2037,1,"1090,9",0,0
29265,1605,M101225-80710050,M101225-80710,05.09.2024,0,2008,1,"1090,9",0,0
29266,1710,M101225-80710050,M101225-80710,14.09.2024,0,2104,1,"1090,9",0,0
29267,1923,M101441-86787048,M101441-86787,17.09.2024,0,2001,1,"1090,9",0,0
29268,1838,M101441-86787048,M101441-86787,19.09.2024,0,2012,1,"1090,9",0,0
29269,1852,M101441-86787048,M101441-86787,28.09.2024,0,2027,1,"1090,9",0,0
29270,1674,M101072-86476036,M101072-86476,26.09.2024,0,1430,1,"1090,9",0,0
29271,1938,M101441-86391013,M101441-86391,28.10.2024,0,1534,1,"1090,9",0,0
29272,1673,M101441-86391013,M101441-86391,22.10.2024,0,2029,1,"1090,9",0,0
29273,1597,M101441-86391013,M101441-86391,24.10.2024,0,2044,1,"1090,9",0,0
29274,1508,M101441-86391013,M101441-86391,08.10.2024,0,2028,1,"1090,9",0,0
29275,1518,M101441-86391013,M101441-86391,08.09.2024,0,1707,1,"1090,9",0,0
29276,1696,M101441-86391013,M101441-86391,16.09.2024,0,1918,1,"1090,9",0,0
29277,1844,M101441-86391013,M101441-86391,07.10.2024,0,1554,1,"1090,9",0,0
29278,1912,M101441-86391013,M101441-86391,01.09.2024,0,2111,1,"1090,9",0,0
29279,1776,M101441-86391013,M101441-86391,01.09.2024,0,1707,1,"1090,9",0,0
29280,1822,M101441-86391013,M101441-86391,07.10.2024,0,1817,1,"1090,9",0,0
29281,1898,M101225-80710050,M101225-80710,17.10.2024,0,1449,1,"1090,9",0,0
29282,1628,M101225-80710050,M101225-80710,14.10.2024,0,1549,1,"1090,9",0,0
29283,1660,M101225-80710050,M101225-80710,06.09.2024,0,1650,1,"1090,9",0,0
29284,1636,M101225-80710050,M101225-80710,22.09.2024,0,1952,1,"1090,9",0,0
29285,1926,M101225-80710050,M101225-80710,10.09.2024,0,2132,1,"1090,9",0,0
29286,1542,M101225-80710050,M101225-80710,16.09.2024,0,1856,1,"1090,9",0,0
29287,1568,M101225-80710050,M101225-80710,01.10.2024,0,1825,1,"1090,9",0,0
29288,1813,M101225-80710050,M101225-80710,28.09.2024,0,2038,1,"1090,9",0,0
29289,1826,M101225-80710050,M101225-80710,17.09.2024,0,1900,1,"1090,9",0,0
29290,1654,M101225-80710050,M101225-80710,24.09.2024,0,1825,1,"1090,9",0,0
29291,1567,M101225-80710050,M101225-80710,04.09.2024,0,1414,1,"1090,9",0,0
29292,1909,M101225-80710050,M101225-80710,02.10.2024,0,1746,1,"1090,9",0,0
29293,1769,M101225-80710050,M101225-80710,28.09.2024,0,1825,1,"1090,9",0,0
29294,1658,M1010627-88579023,M1010627-88579,11.10.2024,0,1255,1,"1090,9",0,0
29295,1507,M1010627-88579023,M1010627-88579,10.10.2024,0,1915,1,"1090,9",0,0
29296,1669,M1010763-87748050,M1010763-87748,13.09.2024,0,1957,1,"1090,9",0,0
29297,1559,M1010627-87211044,M1010627-87211,27.09.2024,0,2135,1,"1090,9",0,0
29298,1543,M1010627-87211044,M1010627-87211,09.09.2024,0,1559,1,"1090,9",0,0
29299,1661,M1010627-87211044,M1010627-87211,16.09.2024,0,1021,1,"1090,9",0,0
29300,1535,M1010627-87211044,M1010627-87211,22.09.2024,0,2048,1,"1090,9",0,0
29301,1883,M1010627-87211044,M1010627-87211,19.09.2024,0,1311,1,"1090,9",0,0
29302,1556,M1010627-87211044,M1010627-87211,02.09.2024,0,1906,1,"1090,9",0,0
29303,1575,M1010627-87211044,M1010627-87211,12.09.2024,0,1416,1,"1090,9",0,0
29304,1660,M1010627-87211044,M1010627-87211,09.10.2024,0,1736,1,"1090,9",0,0
29305,1663,M1010764-87752037,M1010764-87752,09.10.2024,0,1728,1,"1090,9",0,1
29306,1570,M101225-88485043,M101225-88485,27.09.2024,0,1805,1,"1090,9",0,0
29307,1840,M101225-88485043,M101225-88485,28.09.2024,0,1904,1,"1090,9",0,0
29308,1527,M101225-88485043,M101225-88485,25.09.2024,0,1816,1,"1090,9",0,0
29309,1922,M101225-88485043,M101225-88485,12.10.2024,0,1541,1,"1090,9",0,0
29310,1825,M101225-88485057,M101225-88485,11.09.2024,0,1603,1,"1090,9",0,0
29311,1638,M101225-88485057,M101225-88485,03.10.2024,0,1742,1,"1090,9",0,0
29312,1507,M1010627-87795034,M1010627-87795,13.10.2024,0,1923,1,"1090,9",0,0
29313,1660,M1010627-87795034,M1010627-87795,13.10.2024,0,1143,1,"1090,9",0,0
29314,1561,M1010627-87795034,M1010627-87795,08.10.2024,0,1630,1,"1090,9",0,0
29315,1614,M101225-88485043,M101225-88485,16.09.2024,0,1954,1,"1090,9",0,0
29316,1566,M101225-88485043,M101225-88485,16.09.2024,0,1757,1,"1090,9",0,0
29317,1575,M101225-88485043,M101225-88485,18.09.2024,0,2052,1,"1090,9",0,0
29318,1871,M101225-88485043,M101225-88485,19.09.2024,0,1714,1,"1090,9",0,0
29319,1823,M101225-88485043,M101225-88485,19.09.2024,0,1631,1,"1090,9",0,0
29320,1527,M101225-88485043,M101225-88485,19.09.2024,0,1950,1,"1090,9",0,0
29321,1574,M101225-88485043,M101225-88485,19.09.2024,0,1737,1,"1090,9",0,0
29322,1632,M101225-88485043,M101225-88485,20.09.2024,0,1759,1,"1090,9",0,0
29323,1848,M101225-88485043,M101225-88485,20.09.2024,0,1348,1,"1090,9",0,0
29324,1895,M101225-88485043,M101225-88485,20.09.2024,0,1747,1,"1090,9",0,0
29325,1825,M101225-88485043,M101225-88485,08.09.2024,0,1444,1,"1090,9",0,0
29326,1650,M101225-88485043,M101225-88485,08.09.2024,0,1735,1,"1090,9",0,0
29327,1677,M101225-88485043,M101225-88485,08.09.2024,0,1153,1,"1090,9",0,0
29328,1834,M101225-88485043,M101225-88485,13.09.2024,0,1320,1,"1090,9",0,0
29329,1855,M101225-88485043,M101225-88485,03.09.2024,0,1417,1,"1090,9",0,0
29330,1838,M101225-88485043,M101225-88485,02.09.2024,0,2154,1,"1090,9",0,0
29331,1583,M101225-88485043,M101225-88485,28.09.2024,0,2008,1,"1090,9",0,0
29332,1882,M101225-88485043,M101225-88485,28.09.2024,0,1649,1,"1090,9",0,0
29333,1696,M101225-88485043,M101225-88485,26.09.2024,0,1448,1,"1090,9",0,0
29334,1667,M101225-88485043,M101225-88485,26.09.2024,0,2127,1,"1090,9",0,0
29335,1517,M101225-88485043,M101225-88485,15.09.2024,0,1608,1,"1090,9",0,0
29336,1898,M101225-88485043,M101225-88485,15.09.2024,0,2042,1,"1090,9",0,0
29337,1870,M101225-88485043,M101225-88485,05.09.2024,0,1343,1,"1090,9",0,0
29338,1801,M101225-88485043,M101225-88485,10.09.2024,0,1834,1,"1090,9",0,0
29339,1624,M101225-88485043,M101225-88485,07.10.2024,0,1642,1,"1090,9",0,0
29340,1806,M101225-88485043,M101225-88485,07.10.2024,0,1246,1,"1090,9",0,0
29341,1631,M101225-88485043,M101225-88485,05.10.2024,0,1558,1,"1090,9",0,0
29342,1621,M101225-88485043,M101225-88485,05.10.2024,0,1039,1,"1090,9",0,0
29343,1675,M101225-88485043,M101225-88485,06.10.2024,0,1722,1,"1090,9",0,0
29344,1840,M101225-88485043,M101225-88485,01.10.2024,0,1504,1,"1090,9",0,0
29345,1681,M101225-88485043,M101225-88485,04.10.2024,0,1611,1,"1090,9",0,0
29346,1673,M101225-88485043,M101225-88485,24.09.2024,0,1451,1,"1090,9",0,0
29347,1647,M101225-88485043,M101225-88485,09.10.2024,0,1941,1,"1090,9",0,0
29348,1824,M101225-88485043,M101225-88485,08.10.2024,0,2009,1,"1090,9",0,0
29349,1552,M101225-88485043,M101225-88485,08.10.2024,0,2032,1,"1090,9",0,0
29350,1583,M101225-88485043,M101225-88485,08.10.2024,0,2015,1,"1090,9",0,0
29351,1614,M101225-88485043,M101225-88485,10.10.2024,0,2009,1,"1090,9",0,0
29352,1650,M101225-88485043,M101225-88485,12.09.2024,0,1332,1,"1090,9",0,0
29353,1871,M101225-88485043,M101225-88485,12.09.2024,0,1554,1,"1090,9",0,0
29354,1576,M101225-88485043,M101225-88485,02.10.2024,0,2151,1,"1090,9",0,0
29355,1516,M101225-88485043,M101225-88485,25.09.2024,0,1527,1,"1090,9",0,0
29356,1780,M101225-88485043,M101225-88485,03.10.2024,0,1349,1,"1090,9",0,0
29357,1640,M101225-88485043,M101225-88485,11.10.2024,0,1957,1,"1090,9",0,0
29358,1814,M101225-88485043,M101225-88485,18.10.2024,0,1802,1,"1090,9",0,0
29359,1632,M101225-88485043,M101225-88485,18.10.2024,0,1834,1,"1090,9",0,0
29360,1639,M101225-88485043,M101225-88485,16.10.2024,0,1521,1,"1090,9",0,0
29361,1873,M101225-88485043,M101225-88485,25.10.2024,0,1535,1,"1090,9",0,0
29362,1844,M101225-88485043,M101225-88485,12.10.2024,0,1244,1,"1090,9",0,0
29363,1605,M101225-88485043,M101225-88485,22.10.2024,0,1656,1,"1090,9",0,0
29364,1870,M101225-88485057,M101225-88485,12.10.2024,0,1258,1,"1090,9",0,0
29365,1687,M101225-88485057,M101225-88485,13.10.2024,0,1915,1,"1090,9",0,0
29366,1603,M101225-88485057,M101225-88485,13.10.2024,0,1824,1,"1090,9",0,0
29367,1618,M101225-88485057,M101225-88485,17.10.2024,0,2023,1,"1090,9",0,0
29368,1825,M101225-88485057,M101225-88485,17.10.2024,0,1255,1,"1090,9",0,0
29369,1734,M101225-88485057,M101225-88485,20.10.2024,0,2118,1,"1090,9",0,0
29370,1873,M101225-88485057,M101225-88485,22.10.2024,0,1548,1,"1090,9",0,0
29371,1552,M101225-88485057,M101225-88485,15.10.2024,0,1644,1,"1090,9",0,0
29372,1874,M101225-88485057,M101225-88485,16.10.2024,0,1420,1,"1090,9",0,0
29373,1813,M101225-88485057,M101225-88485,11.10.2024,0,2124,1,"1090,9",0,0
29374,1527,M101225-88485057,M101225-88485,24.09.2024,0,1647,1,"1090,9",0,0
29375,1637,M101225-88485057,M101225-88485,25.09.2024,0,1922,1,"1090,9",0,0
29376,1628,M101225-88485057,M101225-88485,27.09.2024,0,2100,1,"1090,9",0,0
29377,1758,M101225-88485057,M101225-88485,27.09.2024,0,1224,1,"1090,9",0,0
29378,1576,M101225-88485057,M101225-88485,29.09.2024,0,1712,1,"1090,9",0,0
29379,1769,M101225-88485057,M101225-88485,26.09.2024,0,1912,1,"1090,9",0,0
29380,1894,M101225-88485057,M101225-88485,28.09.2024,0,2046,1,"1090,9",0,0
29381,1688,M101225-88485057,M101225-88485,28.09.2024,0,1939,1,"1090,9",0,0
29382,1666,M101225-88485057,M101225-88485,04.10.2024,0,2101,1,"1090,9",0,0
29383,1605,M101225-88485057,M101225-88485,04.10.2024,0,1301,1,"1090,9",0,0
29384,1688,M101225-88485057,M101225-88485,08.10.2024,0,1556,1,"1090,9",0,0
29385,1833,M101225-88485057,M101225-88485,02.10.2024,0,1737,1,"1090,9",0,0
29386,1833,M101225-88485057,M101225-88485,19.09.2024,0,1148,1,"1090,9",0,0
29387,1516,M101225-88485057,M101225-88485,03.10.2024,0,1312,1,"1090,9",0,0
29388,1552,M101225-88485057,M101225-88485,20.09.2024,0,2100,1,"1090,9",0,0
29389,1823,M101225-88485057,M101225-88485,09.10.2024,0,1705,1,"1090,9",0,0
29390,1699,M101225-88485057,M101225-88485,10.09.2024,0,1259,1,"1090,9",0,0
29391,1828,M101225-88485057,M101225-88485,02.09.2024,0,1910,1,"1090,9",0,0
29392,1840,M101225-88485057,M101225-88485,02.09.2024,0,1915,1,"1090,9",0,0
29393,1624,M101225-88485057,M101225-88485,01.09.2024,0,1807,1,"1090,9",0,0
29394,1663,M101225-88485057,M101225-88485,16.09.2024,0,2047,1,"1090,9",0,0
29395,1688,M101225-88485057,M101225-88485,16.09.2024,0,1718,1,"1090,9",0,0
29396,1621,M101225-88485057,M101225-88485,15.09.2024,0,1347,1,"1090,9",0,0
29397,1535,M101225-88485057,M101225-88485,05.10.2024,0,1735,1,"1090,9",0,0
29398,1839,M101225-88485057,M101225-88485,06.10.2024,0,1841,1,"1090,9",0,0
29399,1559,M101225-88485057,M101225-88485,06.10.2024,0,1544,1,"1090,9",0,0
29400,1644,M101225-88485057,M101225-88485,07.10.2024,0,1834,1,"1090,9",0,0
29401,1681,M101225-88485057,M101225-88485,07.10.2024,0,1401,1,"1090,9",0,0
29402,1639,M101225-88485057,M101225-88485,21.09.2024,0,1259,1,"1090,9",0,0
29403,1519,M101225-88485057,M101225-88485,08.09.2024,0,1831,1,"1090,9",0,0
29404,1614,M101225-88485057,M101225-88485,08.09.2024,0,1528,1,"1090,9",0,0
29405,1824,M101225-88485057,M101225-88485,01.09.2024,0,1918,1,"1090,9",0,0
29406,1583,M101225-88485057,M101225-88485,15.09.2024,0,1543,1,"1090,9",0,0
29407,1845,M1010627-87795034,M1010627-87795,01.10.2024,0,1526,1,"1090,9",0,0
29408,1552,M1010627-87795034,M1010627-87795,08.10.2024,0,1904,1,"1090,9",0,0
29409,1898,M1010627-87795034,M1010627-87795,10.10.2024,0,1922,1,"1090,9",0,0
29410,1673,M1010627-87795034,M1010627-87795,06.10.2024,0,1243,1,"1090,9",0,0
29411,1677,M1010627-87795034,M1010627-87795,07.10.2024,0,1937,1,"1090,9",0,0
29412,1837,M1010627-87795034,M1010627-87795,13.10.2024,0,1954,1,"1090,9",0,0
29413,1856,M1010627-87795034,M1010627-87795,29.10.2024,0,1849,1,"1090,9",0,0
29414,1527,M1010627-87795034,M1010627-87795,11.10.2024,0,1431,1,"1090,9",0,0
29415,1860,M101441-86787048,M101441-86787,24.09.2024,0,1212,1,"1090,9",0,0
29416,1826,M101441-86787048,M101441-86787,08.09.2024,0,1553,1,"1090,9",0,0
29417,1906,M101441-86787048,M101441-86787,13.09.2024,0,2035,1,"1090,9",0,0
29418,1631,M101441-86787048,M101441-86787,26.10.2024,0,1522,1,"1090,9",0,0
29419,1544,M101441-86787048,M101441-86787,19.09.2024,0,1832,1,"1090,9",0,0
29420,1635,M101441-86787048,M101441-86787,06.10.2024,0,1500,1,"1090,9",0,0
29421,1559,M101441-86787048,M101441-86787,07.10.2024,0,1016,1,"1090,9",0,0
29422,1519,M101441-86787048,M101441-86787,22.09.2024,0,1600,1,"1090,9",0,0
29423,1593,M101441-86787048,M101441-86787,14.10.2024,0,1915,1,"1090,9",0,0
29424,1692,M101441-86787048,M101441-86787,18.09.2024,0,2020,1,"1090,9",0,0
29425,1829,M101441-86787048,M101441-86787,14.09.2024,0,1913,1,"1090,9",0,0
29426,1614,M101441-86787048,M101441-86787,15.09.2024,0,1630,1,"1090,9",0,0
29427,1649,M101441-86787048,M101441-86787,23.09.2024,0,1445,1,"1090,9",0,0
29428,1714,M101441-86787048,M101441-86787,07.09.2024,0,1419,1,"1090,9",0,0
29429,1538,M101441-86787048,M101441-86787,13.09.2024,0,1739,1,"1090,9",0,0
29430,1551,M101441-86787048,M101441-86787,09.09.2024,0,1346,1,"1090,9",0,0
29431,1848,M101441-86787048,M101441-86787,29.09.2024,0,1612,1,"1090,9",0,0
29432,1828,M101441-86787048,M101441-86787,26.09.2024,0,1847,1,"1090,9",0,0
29433,1695,M1010627-88579023,M1010627-88579,12.10.2024,0,1849,1,"1090,9",0,0
29434,1739,M1010627-88579023,M1010627-88579,12.10.2024,0,1705,1,"1090,9",0,0
29435,1688,M1010627-88579023,M1010627-88579,12.10.2024,0,2104,1,"1090,9",0,0
29436,1673,M1010627-88579023,M1010627-88579,17.10.2024,0,1550,1,"1090,9",0,0
29437,1549,M1010627-88579023,M1010627-88579,17.10.2024,0,1934,1,"1090,9",0,0
29438,1694,M1010627-88579023,M1010627-88579,17.10.2024,0,1839,1,"1090,9",0,0
29439,1581,M1010627-88579023,M1010627-88579,23.10.2024,0,1427,1,"1090,9",0,0
29440,1922,M1010627-88579023,M1010627-88579,26.10.2024,0,1635,1,"1090,9",0,0
29441,1575,M1010627-88579023,M1010627-88579,30.10.2024,0,1549,1,"1090,9",0,0
29442,1758,M1010627-88579023,M1010627-88579,27.10.2024,0,1646,1,"1090,9",0,0
29443,1801,M1010627-88579023,M1010627-88579,15.10.2024,0,1939,1,"1090,9",0,0
29444,1636,M1010627-88579023,M1010627-88579,16.10.2024,0,1845,1,"1090,9",0,0
29445,1636,M1010627-88579023,M1010627-88579,16.10.2024,0,1657,1,"1090,9",0,0
29446,1640,M1010627-88579023,M1010627-88579,31.10.2024,0,1415,1,"1090,9",0,0
29447,1922,M1010627-88579023,M1010627-88579,08.10.2024,0,1612,1,"1090,9",0,0
29448,1758,M1010627-88579023,M1010627-88579,08.10.2024,0,1902,1,"1090,9",0,0
29449,1939,M1010627-88579023,M1010627-88579,05.10.2024,0,1107,1,"1090,9",0,0
